date_time,date,imported_supply,local_supply,total_supply,non_metered_demand,small_metered_demand,large_metered_demand,power_plant_demand,total_demand,supply_demand_diff,temperature_c,season,holiday_status
2021-07-16,2021-07-16,145.135996,0.0,145.135996,8.800968,7.543575,17.539232,111.260277,145.144052,-0.008055999999982077,18.08,Summer,No
2021-07-17,2021-07-17,139.116441,0.0,139.116441,7.044399,5.60626,16.580504,109.885278,139.116441,0.0,19.44,Summer,No
2021-07-18,2021-07-18,136.856357,0.0,136.856357,6.743893,5.549324,16.283974,108.279166,136.856357,0.0,18.42,Summer,No
2021-07-19,2021-07-19,141.522647,0.0,141.522647,8.007463,7.351862,16.239434,109.923888,141.522647,0.0,18.36,Summer,No
2021-07-20,2021-07-20,140.371947,0.0,140.371947,7.94547,7.130067,15.979465,109.328056,140.383058,-0.011110999999999649,18.78,Summer,No
2021-07-21,2021-07-21,136.340111,0.0,136.340111,7.991031,6.971377,15.42298,105.970556,136.355944,-0.01583299999998644,20.51,Summer,No
2021-07-22,2021-07-22,137.325259,0.0,137.325259,7.59146,6.863937,16.023196,106.865277,137.34387,-0.01861100000002125,21.32,Summer,No
2021-07-23,2021-07-23,131.962505,0.0,131.962505,7.550402,6.458894,15.999875,101.975556,131.984727,-0.022221999999999298,20.63,Summer,No
2021-07-24,2021-07-24,127.032453,0.0,127.032453,7.036208,5.157702,15.735488,99.103055,127.032453,0.0,18.76,Summer,No
2021-07-25,2021-07-25,123.06155,0.0,123.06155,6.845404,5.199564,14.417416,96.599166,123.06155,0.0,17.99,Summer,No
2021-07-26,2021-07-26,138.643119,0.0,138.643119,8.589623,7.099733,15.909319,107.07,138.668675,-0.025555999999994583,16.29,Summer,No
2021-07-27,2021-07-27,134.06597,0.0,134.06597,9.323499,7.487292,15.536289,101.72639,134.07347,-0.007499999999993179,15.53,Summer,No
2021-07-28,2021-07-28,113.393165,1.060349,114.453514,11.036567,7.68113,16.110817,79.625,114.453514,0.0,13.83,Summer,No
2021-07-29,2021-07-29,114.201358,21.213331,135.414689,10.661386,7.496521,17.266784,99.989998,135.414689,0.0,13.87,Summer,No
2021-07-30,2021-07-30,76.502895,39.780437,116.283332,11.69047,7.262251,17.85589,79.474721,116.283332,0.0,14.56,Summer,No
2021-07-31,2021-07-31,89.532594,43.98529,133.517884,9.946009,5.736822,17.232553,100.6025,133.517884,0.0,14.94,Summer,No
2021-06-01,2021-06-01,102.748213,39.9749,142.723113,12.62948,8.594248,20.147996,101.351389,142.723113,0.0,13.04,Summer,No
2021-06-02,2021-06-02,108.271318,39.819995,148.091313,13.522949,8.557426,19.955937,106.055001,148.091313,0.0,13.33,Summer,No
2021-06-03,2021-06-03,90.021962,39.723604,129.745566,13.463756,8.518532,20.9705,86.792778,129.745566,0.0,13.48,Summer,No
2021-06-04,2021-06-04,93.786542,39.777987,133.564529,13.779239,8.227767,20.993635,90.563888,133.564529,0.0,12.89,Summer,No
2021-06-05,2021-06-05,101.495846,39.843992,141.339838,12.824006,6.473375,20.261068,101.781389,141.339838,0.0,12.84,Summer,No
2021-06-06,2021-06-06,104.908272,39.677693,144.585965,12.29361,6.02895,19.283682,106.979723,144.585965,0.0,12.04,Summer,No
2021-06-07,2021-06-07,79.571463,39.57775,119.149213,12.384242,6.674493,18.822977,81.267501,119.149213,0.0,13.21,Summer,Yes
2021-06-08,2021-06-08,81.254828,39.461377,120.716205,13.220514,8.337344,19.656125,79.502222,120.716205,0.0,14.73,Summer,No
2021-06-09,2021-06-09,82.646871,39.510785,122.157656,12.320717,8.287409,20.055642,81.493888,122.157656,0.0,15.51,Summer,No
2021-06-10,2021-06-10,69.160852,39.514424,108.675276,11.710859,8.32169,20.155505,68.487222,108.675276,0.0,15.6,Summer,No
2021-06-11,2021-06-11,90.035436,39.628301,129.663737,11.80128,8.018629,20.062994,89.780834,129.663737,0.0,14.29,Summer,No
2021-06-12,2021-06-12,90.71046,39.439791,130.150251,10.397374,6.369398,19.91848,93.464999,130.150251,0.0,14.32,Summer,No
2021-06-13,2021-06-13,81.485841,39.623724,121.109565,8.989491,6.139205,18.23448,87.746389,121.109565,0.0,16.13,Summer,No
2021-06-14,2021-06-14,100.180462,39.602703,139.783165,11.474887,8.268442,18.674281,101.365555,139.783165,0.0,13.59,Summer,No
2021-06-15,2021-06-15,83.560724,39.431399,122.992123,11.070099,8.537638,18.070775,85.313611,122.992123,0.0,13.47,Summer,No
2021-06-16,2021-06-16,101.631782,39.405708,141.03749,12.382792,8.609682,17.211682,102.833334,141.03749,0.0,13.4,Summer,No
2021-06-17,2021-06-17,102.35589,39.446309,141.802199,12.596936,8.6466,18.260885,102.297778,141.802199,0.0,12.44,Summer,No
2021-06-18,2021-06-18,109.904934,39.438866,149.3438,13.011002,8.095646,20.214652,108.0225,149.3438,0.0,11.11,Summer,No
2021-06-19,2021-06-19,98.832415,39.311249,138.143664,11.463633,6.474992,19.546706,100.658333,138.143664,0.0,12.2,Summer,No
2021-06-20,2021-06-20,85.431979,39.358334,124.790313,10.5741,6.213834,18.27738,89.724999,124.790313,0.0,13.87,Summer,No
2021-06-21,2021-06-21,88.242706,35.656849,123.899555,12.443308,8.678791,18.753845,84.023611,123.899555,0.0,12.77,Summer,No
2021-06-22,2021-06-22,106.401755,38.599664,145.001419,13.006867,9.149568,19.828873,103.016111,145.001419,0.0,11.17,Summer,No
2021-06-23,2021-06-23,99.876249,48.493906,148.370155,13.960366,8.749479,19.737533,105.922777,148.370155,0.0,13.51,Summer,No
2021-06-24,2021-06-24,80.189222,48.648528,128.83775,12.989157,8.856048,19.776157,87.216388,128.83775,0.0,13.99,Summer,No
2021-06-25,2021-06-25,81.426857,48.524595,129.951452,17.884185,8.53392,19.935847,83.5975,129.951452,0.0,11.74,Summer,No
2021-06-26,2021-06-26,80.169534,48.439957,128.609491,14.782774,6.798249,19.504855,87.523613,128.609491,0.0,12.29,Summer,No
2021-06-27,2021-06-27,72.660525,48.31222,120.972745,11.312512,6.367593,18.296807,84.995833,120.972745,0.0,13.87,Summer,No
2021-06-28,2021-06-28,89.525015,48.335727,137.860742,11.77649,8.493935,18.624484,98.965833,137.860742,0.0,14.17,Summer,No
2021-06-29,2021-06-29,84.283078,48.426965,132.710043,10.766124,8.562016,19.618015,93.763888,132.710043,0.0,14.19,Summer,No
2021-06-30,2021-06-30,96.373751,48.374291,144.748042,10.933289,8.58083,19.413922,105.820001,144.748042,0.0,13.82,Summer,No
2021-03-01,2021-03-01,132.983355,51.494211,184.477566,50.396323,11.442428,17.586869,105.051946,184.477566,0.0,5.33,Spring,No
2021-03-02,2021-03-02,154.646101,51.509859,206.15596,55.28858,11.936235,18.825035,120.10611,206.15596,0.0,4.78,Spring,No
2021-03-03,2021-03-03,164.85135,51.57202,216.42337,58.019228,11.991776,19.349587,127.062779,216.42337,0.0,4.86,Spring,No
2021-03-04,2021-03-04,163.923192,51.555305,215.478497,60.481253,12.052301,19.497722,123.447221,215.478497,0.0,4.38,Spring,No
2021-03-05,2021-03-05,165.190435,51.502203,216.692638,60.856351,11.908008,19.771336,124.156943,216.692638,0.0,4.5,Spring,No
2021-03-06,2021-03-06,146.353406,51.384731,197.738137,51.853056,9.702909,18.662171,117.520001,197.738137,0.0,4.71,Spring,No
2021-03-07,2021-03-07,144.553993,51.369123,195.923116,47.262323,9.182486,17.847473,121.630834,195.923116,0.0,5.07,Spring,No
2021-03-08,2021-03-08,142.930003,51.31206,194.242063,50.791856,11.379118,18.947756,113.123333,194.242063,0.0,7.02,Spring,No
2021-03-09,2021-03-09,111.647395,51.152406,162.799801,52.040466,11.197973,19.521918,80.039444,162.799801,0.0,8.39,Spring,No
2021-03-10,2021-03-10,97.346086,51.014683,148.360769,49.172435,11.086109,19.464724,68.637501,148.360769,0.0,8.84,Spring,No
2021-03-11,2021-03-11,100.027926,51.315379,151.343305,53.227827,11.900054,19.641257,66.574167,151.343305,0.0,6.13,Spring,No
2021-03-12,2021-03-12,122.043799,51.195572,173.239371,55.547602,11.538679,20.25059,85.9025,173.239371,0.0,5.3,Spring,No
2021-03-13,2021-03-13,89.773739,51.30469,141.078429,50.883044,9.406317,19.596291,61.192777,141.078429,0.0,5.06,Spring,No
2021-03-14,2021-03-14,77.937388,51.330539,129.267927,48.658249,8.685393,17.666508,54.257777,129.267927,0.0,7.79,Spring,No
2021-03-15,2021-03-15,132.295583,51.122557,183.41814,45.08125,10.278545,17.963901,110.094444,183.41814,0.0,9.77,Spring,No
2021-03-16,2021-03-16,131.518673,51.168776,182.687449,37.460071,10.235918,18.183404,116.808056,182.687449,0.0,9.92,Spring,No
2021-03-17,2021-03-17,120.029379,51.187554,171.216933,37.555175,8.994172,15.842863,108.824723,171.216933,0.0,7.53,Spring,Yes
2021-03-18,2021-03-18,122.381653,51.113884,173.495537,37.733016,9.97137,18.564761,107.22639,173.495537,0.0,9.17,Spring,No
2021-03-19,2021-03-19,137.213582,51.03385,188.247432,37.58418,9.877491,18.869093,121.916668,188.247432,0.0,8.83,Spring,No
2021-03-20,2021-03-20,117.286264,51.001383,168.287647,34.680854,8.173759,18.320256,107.112778,168.287647,0.0,8.33,Spring,No
2021-03-21,2021-03-21,117.330322,51.050212,168.380534,32.374911,8.054852,17.238549,110.712222,168.380534,0.0,8.37,Spring,No
2021-03-22,2021-03-22,133.74143,50.819109,184.560539,42.798612,10.618093,17.722723,113.421111,184.560539,0.0,8.42,Spring,No
2021-03-23,2021-03-23,107.219828,50.843485,158.063313,42.636364,10.841217,19.577955,85.02361,158.079146,-0.015833000000014863,8.61,Spring,No
2021-03-24,2021-03-24,110.798656,50.860068,161.658724,41.120498,10.983959,18.679267,90.875,161.658724,0.0,7.7,Spring,No
2021-03-25,2021-03-25,105.308498,50.817657,156.126155,41.606605,10.653342,19.292318,84.57389,156.126155,0.0,8.63,Spring,No
2021-03-26,2021-03-26,103.30274,50.902217,154.204957,49.995233,11.612058,20.6266,71.971066,154.204957,0.0,5.08,Spring,No
2021-03-27,2021-03-27,80.85782,48.127385,128.985205,44.612477,8.434047,18.524514,57.414167,128.985205,0.0,6.99,Spring,No
2021-03-28,2021-03-28,62.774133,50.404201,113.178334,33.714703,7.859484,17.672757,53.93139,113.178334,0.0,10.96,Spring,No
2021-03-29,2021-03-29,73.879729,50.456849,124.336578,30.525769,10.237237,19.32885,64.244722,124.336578,0.0,11.94,Spring,No
2021-03-30,2021-03-30,113.888229,50.568494,164.456723,27.478874,10.214462,20.441996,106.321391,164.456723,0.0,10.81,Spring,No
2021-03-31,2021-03-31,122.246406,50.606621,172.853027,28.034911,10.404787,19.929439,114.48389,172.853027,0.0,9.22,Spring,No
2021-05-01,2021-05-01,109.974842,49.722003,159.696845,31.027923,8.459133,21.132289,99.0775,159.696845,0.0,6.97,Spring,No
2021-05-02,2021-05-02,87.520041,49.576976,137.097017,28.263506,7.876633,20.351323,80.605555,137.097017,0.0,7.57,Spring,No
2021-05-03,2021-05-03,58.211548,49.437638,107.649186,36.555386,8.663863,19.298548,43.131389,107.649186,0.0,8.64,Spring,Yes
2021-05-04,2021-05-04,86.072596,44.490926,130.563522,37.779745,10.925002,21.100443,60.758332,130.563522,0.0,7.2,Spring,No
2021-05-05,2021-05-05,118.345251,48.585999,166.93125,40.143099,11.363816,21.882946,93.541389,166.93125,0.0,5.82,Spring,No
2021-05-06,2021-05-06,113.779983,49.695964,163.475947,36.768648,11.033657,21.928642,93.745,163.475947,0.0,6.0,Spring,No
2021-05-07,2021-05-07,97.403349,49.443037,146.846386,34.854784,10.458764,21.506449,80.026389,146.846386,0.0,6.83,Spring,No
2021-05-08,2021-05-08,62.563376,49.018033,111.581409,26.102508,7.796463,20.396326,57.286112,111.581409,0.0,10.67,Spring,No
2021-05-09,2021-05-09,57.018114,49.05392,106.072034,24.507329,7.27682,19.357885,54.93,106.072034,0.0,11.23,Spring,No
2021-05-10,2021-05-10,69.943226,49.063219,119.006445,28.611525,9.908851,19.288291,61.197778,119.006445,0.0,10.46,Spring,No
2021-05-11,2021-05-11,72.451195,48.008974,120.460169,25.810084,10.269513,19.811961,64.568611,120.460169,0.0,9.94,Spring,No
2021-05-12,2021-05-12,100.952995,42.906086,143.859081,29.227255,10.274624,19.032757,85.324445,143.859081,0.0,9.14,Spring,No
2021-05-13,2021-05-13,93.237978,39.308121,132.546099,25.781837,9.881471,19.494179,77.388612,132.546099,0.0,9.49,Spring,No
2021-05-14,2021-05-14,96.636763,39.303184,135.939947,26.754846,9.656991,19.926442,79.601668,135.939947,0.0,9.4,Spring,No
2021-05-15,2021-05-15,97.572824,39.352973,136.925797,26.228431,7.811187,19.608956,83.277223,136.925797,0.0,9.73,Spring,No
2021-05-16,2021-05-16,93.350676,39.038697,132.389373,21.346447,7.378073,19.397631,84.267222,132.389373,0.0,10.23,Spring,No
2021-05-17,2021-05-17,104.904177,38.790431,143.694608,25.672774,10.164691,19.958532,87.898611,143.694608,0.0,9.77,Spring,No
2021-05-18,2021-05-18,104.650705,39.018572,143.669277,25.794145,10.454359,21.086329,86.334444,143.669277,0.0,9.66,Spring,No
2021-05-19,2021-05-19,92.921903,39.023341,131.945244,23.033169,9.778421,20.968655,78.164999,131.945244,0.0,10.44,Spring,No
2021-05-20,2021-05-20,68.091322,40.75769,108.849012,31.094653,10.206225,21.866467,45.681667,108.849012,0.0,10.32,Spring,No
2021-05-21,2021-05-21,78.677687,40.473731,119.151418,34.495646,10.218125,21.776536,52.661111,119.151418,0.0,9.52,Spring,No
2021-05-22,2021-05-22,86.855156,40.273378,127.128534,26.003751,8.223728,21.177444,71.723611,127.128534,0.0,8.36,Spring,No
2021-05-23,2021-05-23,86.449489,40.238836,126.688325,28.887965,8.192686,20.141563,69.466111,126.688325,0.0,8.48,Spring,No
2021-05-24,2021-05-24,83.799765,40.311743,124.111508,28.057177,10.178964,20.211479,65.663888,124.111508,0.0,9.07,Spring,No
2021-05-25,2021-05-25,109.054927,40.247456,149.302383,27.327325,9.855448,20.49211,91.6275,149.302383,0.0,10.24,Spring,No
2021-05-26,2021-05-26,107.038234,40.160804,147.199038,21.914524,9.593098,19.060583,96.630833,147.199038,0.0,10.5,Spring,No
2021-05-27,2021-05-27,97.278282,40.138771,137.417053,23.824735,9.384795,19.401412,84.806111,137.417053,0.0,10.73,Spring,No
2021-05-28,2021-05-28,109.486276,39.984968,149.471244,24.851473,8.904697,19.560351,96.154723,149.471244,0.0,11.32,Spring,No
2021-05-29,2021-05-29,98.966889,39.92291,138.889799,16.145571,6.771604,20.176514,95.79611,138.889799,0.0,12.71,Spring,No
2021-05-30,2021-05-30,95.222045,39.758738,134.980783,12.813955,6.340182,19.738869,96.087777,134.980783,0.0,14.37,Spring,No
2021-05-31,2021-05-31,87.857986,39.793347,127.651333,13.618849,8.442477,19.722508,85.867499,127.651333,0.0,14.19,Spring,No
2021-11-01,2021-11-01,112.743377,47.103312,159.846689,43.575352,11.172996,15.765006,89.377502,159.890856,-0.04416700000001583,8.17,Autumn,No
2021-11-02,2021-11-02,119.8983,47.046277,166.944577,45.461489,11.438763,16.314047,93.730278,166.944577,0.0,7.46,Autumn,No
2021-11-03,2021-11-03,112.418597,47.077595,159.496192,47.663928,11.465702,16.51434,83.852222,159.496192,0.0,7.49,Autumn,No
2021-11-04,2021-11-04,126.797098,46.987007,173.784105,48.435123,11.523319,16.236218,97.589445,173.784105,0.0,7.36,Autumn,No
2021-11-05,2021-11-05,121.782563,46.903745,168.686308,45.234394,10.478506,16.157018,96.81639,168.686308,0.0,9.34,Autumn,No
2021-11-06,2021-11-06,73.412023,46.870328,120.282351,38.210991,8.418785,14.958685,58.69389,120.282351,0.0,10.72,Autumn,No
2021-11-07,2021-11-07,95.390979,46.738076,142.129055,37.403367,8.137702,14.471875,82.116111,142.129055,0.0,9.2,Autumn,No
2021-11-08,2021-11-08,96.280332,46.738016,143.018348,36.456443,10.117134,14.641993,81.802778,143.018348,0.0,12.78,Autumn,No
2021-11-09,2021-11-09,124.908028,46.833224,171.741252,33.958238,10.130642,14.917094,112.735278,171.741252,0.0,11.74,Autumn,No
2021-11-10,2021-11-10,133.812353,46.700048,180.512401,37.596257,10.695161,15.694593,116.52639,180.512401,0.0,9.28,Autumn,No
2021-11-11,2021-11-11,82.958899,46.565987,129.524886,38.098138,10.205404,15.117178,66.104166,129.524886,0.0,11.02,Autumn,No
2021-11-12,2021-11-12,79.387668,46.61279,126.000458,37.97532,10.038123,14.417017,63.569998,126.000458,0.0,11.37,Autumn,No
2021-11-13,2021-11-13,116.767362,46.434971,163.202333,31.94104,8.058481,14.031979,109.170833,163.202333,0.0,11.32,Autumn,No
2021-11-14,2021-11-14,99.186585,46.589647,145.776232,29.174981,7.720258,12.910159,95.970834,145.776232,0.0,12.44,Autumn,No
2021-11-15,2021-11-15,136.935484,46.528622,183.464106,36.741382,10.231042,14.399459,122.092223,183.464106,0.0,10.18,Autumn,No
2021-11-16,2021-11-16,103.326654,45.962246,149.2889,41.273542,10.61542,15.202993,82.196945,149.2889,0.0,9.72,Autumn,No
2021-11-17,2021-11-17,110.00756,45.912114,155.919674,43.400405,10.612066,14.888592,87.018611,155.919674,0.0,9.68,Autumn,No
2021-11-18,2021-11-18,102.070413,46.455115,148.525528,38.053106,10.161128,14.531571,85.779723,148.525528,0.0,12.12,Autumn,No
2021-11-19,2021-11-19,116.588961,46.448856,163.037817,37.602147,10.119166,14.315947,101.000557,163.037817,0.0,11.03,Autumn,No
2021-11-20,2021-11-20,91.203695,46.482449,137.686144,36.085064,8.466828,13.782029,79.352223,137.686144,0.0,9.67,Autumn,No
2021-11-21,2021-11-21,108.489463,46.309724,154.799187,44.073376,9.205561,14.38136,87.13889,154.799187,0.0,6.12,Autumn,No
2021-11-22,2021-11-22,170.030659,45.911953,215.942612,55.513383,12.504425,14.990915,132.933889,215.942612,0.0,4.89,Autumn,No
2021-11-23,2021-11-23,162.957837,45.940237,208.898074,57.364475,12.72063,15.117968,123.695001,208.898074,0.0,5.08,Autumn,No
2021-11-24,2021-11-24,144.65302,45.749592,190.402612,59.124818,12.719336,14.992346,103.566112,190.402612,0.0,5.39,Autumn,No
2021-11-25,2021-11-25,143.38219,45.698077,189.080267,62.296245,12.47313,14.787558,99.523334,189.080267,0.0,5.34,Autumn,No
2021-11-26,2021-11-26,103.224503,46.213794,149.438297,62.826731,11.907015,14.831218,59.873333,149.438297,0.0,6.73,Autumn,No
2021-11-27,2021-11-27,129.215708,46.200243,175.415951,60.010626,10.379979,15.038678,89.986668,175.415951,0.0,4.13,Autumn,No
2021-11-28,2021-11-28,133.169785,46.161629,179.331414,56.629815,9.529398,14.306923,98.865278,179.331414,0.0,5.66,Autumn,No
2021-11-29,2021-11-29,136.975915,46.147582,183.123497,58.360422,11.647006,14.329124,98.786945,183.123497,0.0,7.82,Autumn,No
2021-11-30,2021-11-30,109.755566,46.135092,155.890658,51.311665,11.249721,14.587328,78.741944,155.890658,0.0,9.88,Autumn,No
2021-10-01,2021-10-01,71.370964,47.519783,118.890747,24.658131,9.165984,17.191633,67.923055,118.938803,-0.04805599999998833,10.89,Autumn,No
2021-10-02,2021-10-02,74.724793,47.45123,122.176023,23.633035,7.278671,16.312651,74.994444,122.218801,-0.04277799999999843,9.94,Autumn,No
2021-10-03,2021-10-03,68.033691,47.418683,115.452374,23.691352,7.106223,14.465077,70.2375,115.500152,-0.04777799999999388,10.84,Autumn,No
2021-10-04,2021-10-04,104.441316,47.466779,151.908095,28.22411,9.812012,15.369751,98.502222,151.908095,0.0,10.26,Autumn,No
2021-10-05,2021-10-05,88.058876,47.073875,135.132751,28.453349,10.077959,16.732554,79.908889,135.172751,-0.03999999999999204,10.68,Autumn,No
2021-10-06,2021-10-06,90.044016,46.973844,137.01786,28.85105,9.837137,14.849672,83.514723,137.052582,-0.03472199999998793,12.34,Autumn,No
2021-10-07,2021-10-07,71.590131,47.183195,118.773326,20.236248,9.251518,14.617505,74.708611,118.813882,-0.04055600000000936,16.2,Autumn,No
2021-10-08,2021-10-08,64.986732,46.993023,111.979755,18.978618,8.787841,15.091351,69.185278,112.043088,-0.06333300000000008,15.64,Autumn,No
2021-10-09,2021-10-09,92.502213,47.292359,139.794572,16.810906,7.32726,15.196129,100.460277,139.794572,0.0,14.13,Autumn,No
2021-10-10,2021-10-10,89.331851,47.242423,136.574274,19.379265,7.575314,14.051639,95.631112,136.63733,-0.0630559999999889,11.2,Autumn,No
2021-10-11,2021-10-11,108.415012,47.152558,155.56757,25.770761,10.149362,15.204114,104.481944,155.606181,-0.03861100000000306,10.5,Autumn,No
2021-10-12,2021-10-12,114.267367,47.112367,161.379734,26.383866,9.96536,15.553008,109.530278,161.432512,-0.05277799999998933,11.54,Autumn,No
2021-10-13,2021-10-13,112.748756,47.140097,159.888853,28.138708,9.900316,15.95205,105.92639,159.917464,-0.028610999999983733,11.54,Autumn,No
2021-10-14,2021-10-14,101.056465,47.092078,148.148543,27.822346,9.61104,16.297935,94.4275,148.158821,-0.010277999999999565,12.74,Autumn,No
2021-10-15,2021-10-15,121.295794,43.742687,165.038481,28.349696,9.346808,16.791422,110.562222,165.050148,-0.01166700000001697,10.94,Autumn,No
2021-10-16,2021-10-16,95.933913,18.421155,114.355068,24.395462,7.251814,16.005848,66.736111,114.389235,-0.034166999999996506,12.4,Autumn,No
2021-10-17,2021-10-17,67.024941,48.639498,115.664439,19.657259,6.949074,15.358939,73.764723,115.729995,-0.06555600000000084,14.11,Autumn,No
2021-10-18,2021-10-18,62.202005,47.258729,109.460734,19.878306,9.274155,15.405217,64.945,109.502678,-0.04194400000000087,15.3,Autumn,No
2021-10-19,2021-10-19,73.346688,37.660366,111.007054,19.347266,9.553896,16.974503,65.190278,111.065943,-0.05888900000000774,14.84,Autumn,No
2021-10-20,2021-10-20,107.80405,28.263801,136.067851,27.241098,10.138123,16.502518,82.186112,136.067851,0.0,10.21,Autumn,No
2021-10-21,2021-10-21,104.230519,44.603851,148.83437,34.831053,10.716407,16.822743,86.511111,148.881314,-0.04694399999999632,8.43,Autumn,No
2021-10-22,2021-10-22,103.664324,48.767425,152.431749,34.292102,9.751826,17.070598,91.317223,152.431749,0.0,9.89,Autumn,No
2021-10-23,2021-10-23,55.168104,47.664607,102.832711,29.316694,7.233084,15.228489,51.11,102.888267,-0.05555599999999572,11.87,Autumn,No
2021-10-24,2021-10-24,52.24561,47.664607,99.910217,23.305992,6.933153,14.350238,55.372778,99.962161,-0.051943999999991775,12.34,Autumn,No
2021-10-25,2021-10-25,77.30957,47.333786,124.643356,28.653696,8.266833,14.183382,73.635834,124.739745,-0.09638900000000206,10.17,Autumn,Yes
2021-10-26,2021-10-26,63.12101,47.0898,110.21081,27.656064,9.631044,14.738701,58.264168,110.289977,-0.07916699999999821,13.99,Autumn,No
2021-10-27,2021-10-27,89.117599,47.232587,136.350186,25.016202,9.641916,15.870402,85.859999,136.388519,-0.0383329999999944,14.41,Autumn,No
2021-10-28,2021-10-28,117.104392,47.16601,164.270402,25.014757,9.716981,15.257052,114.281612,164.270402,0.0,12.19,Autumn,No
2021-10-29,2021-10-29,110.528237,47.14382,157.672057,29.366493,9.763024,16.065316,102.477224,157.672057,0.0,9.36,Autumn,No
2021-10-30,2021-10-30,86.967068,49.033117,136.000185,30.593956,8.637402,15.557716,81.273889,136.062963,-0.06277800000000866,8.62,Autumn,No
2021-10-31,2021-10-31,62.967748,47.073891,110.041639,33.459,7.612901,14.362239,54.674166,110.108306,-0.06666699999999537,9.19,Autumn,No
2021-09-01,2021-09-01,97.465327,47.840631,145.305958,13.291133,8.385229,17.287095,106.373334,145.336791,-0.03083300000000122,14.66,Autumn,No
2021-09-02,2021-09-02,100.49107,47.861602,148.352672,14.599788,8.258869,18.104571,107.428055,148.391283,-0.03861099999997464,14.29,Autumn,No
2021-09-03,2021-09-03,99.741904,47.857995,147.599899,14.717941,7.919674,17.290062,107.722778,147.650455,-0.05055600000000027,14.48,Autumn,No
2021-09-04,2021-09-04,68.009496,47.859691,115.869187,11.977409,6.053249,16.571583,81.32139,115.923631,-0.05444400000000371,15.32,Autumn,No
2021-09-05,2021-09-05,63.407227,47.853555,111.260782,9.347756,6.050359,17.287389,78.64,111.325504,-0.06472199999998907,16.49,Autumn,No
2021-09-06,2021-09-06,86.526948,47.858128,134.385076,8.709125,8.436578,17.308539,99.983612,134.437854,-0.05277799999998933,17.3,Autumn,No
2021-09-07,2021-09-07,75.27557,47.626479,122.902049,8.327085,8.352417,18.009768,88.270001,122.959271,-0.05722199999999589,18.14,Autumn,No
2021-09-08,2021-09-08,83.868095,47.862216,131.730311,8.325001,8.313011,19.013967,96.144721,131.7967,-0.06638899999998671,17.78,Autumn,No
2021-09-09,2021-09-09,91.254768,47.860202,139.11497,8.445297,8.127425,19.085303,103.517778,139.175803,-0.06083300000000236,16.94,Autumn,No
2021-09-10,2021-09-10,91.583895,47.856373,139.440268,9.196839,7.817384,18.938266,103.550557,139.503046,-0.06277800000000866,16.11,Autumn,No
2021-09-11,2021-09-11,87.323483,47.861375,135.184858,8.464511,6.370544,18.083969,102.32639,135.245414,-0.060556000000019594,14.43,Autumn,No
2021-09-12,2021-09-12,83.02308,47.860919,130.883999,11.708499,6.453159,17.66623,95.123055,130.950943,-0.06694400000000655,12.86,Autumn,No
2021-09-13,2021-09-13,87.633053,47.858718,135.491771,13.841226,8.198655,17.886057,95.591666,135.517604,-0.025833000000005768,14.51,Autumn,No
2021-09-14,2021-09-14,99.571289,47.852756,147.424045,12.243974,8.358665,18.208629,108.675833,147.487101,-0.0630559999999889,15.51,Autumn,No
2021-09-15,2021-09-15,102.664199,47.83034,150.494539,12.872752,8.472823,17.591186,111.586389,150.52315,-0.028610999999983733,14.38,Autumn,No
2021-09-16,2021-09-16,79.673103,47.640635,127.313738,12.747711,8.472875,17.594264,88.562777,127.377627,-0.0638890000000032,15.21,Autumn,No
2021-09-17,2021-09-17,96.380136,47.684944,144.06508,11.06562,8.283445,18.393793,106.350555,144.093413,-0.028333000000003494,15.62,Autumn,No
2021-09-18,2021-09-18,85.253277,47.751061,133.004338,11.135133,6.817804,17.31029,97.805,133.068227,-0.0638890000000174,12.76,Autumn,No
2021-09-19,2021-09-19,76.51765,47.688907,124.206557,10.593115,6.440533,16.685963,90.555557,124.275168,-0.06861099999998999,13.71,Autumn,No
2021-09-20,2021-09-20,95.956554,47.721223,143.677777,13.57898,8.521298,17.023332,104.621389,143.744999,-0.06722200000001521,14.43,Autumn,No
2021-09-21,2021-09-21,85.147014,47.710393,132.857407,13.845684,8.491648,16.643685,93.92139,132.902407,-0.045000000000015916,14.69,Autumn,No
2021-09-22,2021-09-22,69.569542,47.656178,117.22572,11.016652,8.2808,16.548824,81.454166,117.300442,-0.07472200000000839,15.6,Autumn,No
2021-09-23,2021-09-23,78.135237,47.622674,125.757911,11.427583,8.402412,16.580695,89.399443,125.810133,-0.052222000000000435,14.93,Autumn,No
2021-09-24,2021-09-24,80.107679,47.554584,127.662263,10.701912,7.911863,16.28321,92.811111,127.708096,-0.04583300000000179,16.19,Autumn,No
2021-09-25,2021-09-25,77.696992,47.503697,125.200689,9.078432,6.246254,15.55878,94.377779,125.261245,-0.06055600000000538,16.28,Autumn,No
2021-09-26,2021-09-26,67.882136,47.6939,115.576036,10.118467,6.2716,14.488471,84.754165,115.632703,-0.056667000000004464,14.72,Autumn,No
2021-09-27,2021-09-27,70.975123,47.695543,118.670666,15.763896,9.004031,16.08385,77.866111,118.717888,-0.04722200000000498,11.18,Autumn,No
2021-09-28,2021-09-28,92.981126,47.679021,140.660147,20.605665,9.408011,16.666194,94.044999,140.724869,-0.06472200000001749,10.21,Autumn,No
2021-09-29,2021-09-29,87.963585,47.456497,135.420082,24.343765,9.592875,16.575665,84.969999,135.482304,-0.06222199999999134,10.31,Autumn,No
